date_registration,module_presentation_length,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,formng_clicks,oucontent_clicks,homepage_clicks,quiz_clicks,subpage_clicks,resource_clicks,url_clicks,ouwiki_clicks,questionnaire_clicks,glossary_clicks,total_click_bc,total_click_ac,total_click,total_assessment_submissions,total_TMA_submissions,total_CMA_submissions,total_Exam_submissions,late_rate
-16,241,1,2,0,0,60,0,0,79,33,73,615,50,8,2,1,7,1,30,221,251,3,3,7,1,0.666666667
-77,240,1,2,0,0,60,0,0,79,29,100,615,106,32,16,54,7,5,42,386,428,12,5,6,1,0.5
-29,268,1,3,1,0,90,0,1,471,720,360,596,208,30,17,69,9,7,25,2499,2524,12,5,7,1,0.25
-25,268,0,1,0,0,180,0,1,329,54,218,76,41,20,7,0,0,3,44,702,746,11,6,5,0,0.545454545
-38,261,0,1,1,0,30,0,1,149,278,260,135,30,47,14,128,7,3,2,902,902,9,3,6,1,0
-22,261,0,1,0,0,150,0,1,3,14,37,105,7,21,14,128,7,4,13,174,187,9,3,6,1,0
-94,268,1,1,1,0,90,0,1,464,1740,448,1167,380,32,24,36,9,8,225,4097,4322,12,5,7,1,0
-150,269,0,2,0,1,90,0,0,94,175,72,6,83,20,4,2,23,30,51,399,450,3,3,1,1,0.333333333
-45,268,0,1,1,0,75,0,1,419,18,341,87,62,18,14,0,0,7,22,944,966,11,6,5,0,0.454545455
-60,269,1,2,0,0,60,0,0,3,20,11,220,4,16,60,307,7,53,154,39,39,4,4,7,1,0
-77,262,1,3,0,0,60,0,1,10,69,66,42,15,7,1,0,6,1,69,211,211,5,5,5,0,0
-93,241,0,0,1,0,60,0,0,130,171,35,1135,64,8,5,3,39,1,22,404,426,1,1,7,1,1
-135,240,1,1,1,1,195,0,1,1480,5,591,73,126,124,27,0,0,1,125,2306,2431,10,6,4,0,0.6
-99,262,1,2,0,0,60,0,1,129,59,104,615,95,29,5,3,7,21,23,470,493,7,6,7,1,0
-46,269,0,1,1,0,120,0,1,1130,1930,1096,1264,542,66,108,52,24,2,360,5889,6249,12,5,7,1,0
-95,261,0,2,0,0,60,0,1,253,94,177,615,183,42,21,40,7,15,113,720,833,6,5,7,1,0
-195,268,1,1,1,0,60,0,1,829,608,463,0,41,5,1,0,0,4,316,1633,1949,5,5,0,0,0
-43,261,0,1,0,0,90,0,1,99,52,80,615,112,21,12,61,7,456,24,439,439,7,6,7,1,0
-5,241,0,1,0,0,30,0,0,99,1,7,101,2,6,14,128,7,10,16,651,16,7,3,4,1,0
-131,241,1,1,0,0,60,0,0,40,142,83,33,63,39,2,7,12,5,18,388,406,2,2,7,1,0
-35,261,0,1,1,0,30,0,1,60,180,163,129,25,75,14,128,7,1,16,556,572,9,3,6,1,0.111111111
-24,240,0,2,0,0,135,0,1,9,1,36,76,12,9,5,0,0,1,45,147,147,11,6,5,0,0.545454545
-29,234,0,0,0,0,60,0,1,30,11,39,66,7,5,1,0,0,2,5,146,151,11,6,5,0,0.454545455
-18,240,1,2,0,1,180,0,0,250,370,435,615,190,37,30,91,7,7,174,1268,1442,13,6,6,1,0.692307692
-36,241,0,1,0,0,90,0,1,21,353,115,103,17,5,14,128,7,1,20,594,614,9,3,6,1,0
-136,261,0,2,1,0,75,0,0,550,393,479,615,773,229,56,207,7,28,494,2261,2755,4,4,7,1,0
-64,240,0,1,1,2,150,0,0,35,2177,17,777,1,8,32,40,10,5,53,9,62,12,5,7,1,0.416666667
-22,261,1,2,0,0,30,0,1,18,25,24,109,2,10,14,128,7,8,13,178,178,9,3,6,1,0.777777778
-122,241,0,2,0,0,60,0,1,284,90,211,615,175,41,13,147,7,1,55,917,972,7,6,7,1,0
-32,269,1,2,0,0,30,0,1,706,1038,704,158,60,33,71,540,7,53,92,3221,3313,4,4,7,1,0
-8,241,1,1,1,0,120,0,1,192,1520,465,884,454,108,50,21,3,3,190,3544,3734,11,4,7,1,0
-46,240,1,2,0,1,180,0,1,143,270,194,615,86,40,42,27,7,21,94,720,814,14,6,7,1,0.642857143
-29,234,1,1,1,0,60,0,1,142,10,60,74,9,2,1,0,0,2,18,280,298,11,6,5,0,0.454545455
-35,269,0,1,0,0,30,0,1,107,332,157,113,9,10,14,128,7,2,19,711,730,7,3,4,1,0
-32,268,0,1,1,0,60,0,1,274,267,134,0,38,9,17,0,0,1,20,725,745,5,5,0,0,0
-3,262,0,2,0,0,120,0,1,68,87,188,615,78,40,18,10,7,18,22,491,491,7,6,7,1,0.571428571
-115,262,0,3,0,0,90,0,1,9,256,134,27,18,16,3,0,13,3,24,442,466,5,5,5,0,0
-40,241,1,2,0,0,30,1,1,1664,272,261,121,45,94,14,128,7,17,96,2378,2474,9,3,6,1,0
-114,269,1,1,0,0,120,0,1,467,3660,825,1112,762,91,122,71,53,2,264,7022,7286,12,5,7,1,0
-68,240,0,1,0,0,60,0,1,2594,4,724,102,38,39,24,0,0,3,26,3500,3526,10,5,5,0,0.5
-12,241,1,2,1,0,60,0,0,169,141,241,615,140,85,21,45,7,1,69,787,856,3,3,7,1,0
-14,269,0,3,0,0,60,0,1,24,39,120,214,60,26,3,0,7,1,4,448,452,9,4,4,1,0.555555556
-24,234,0,2,0,0,60,0,0,32,33,13,12,1,3,2,0,0,5,12,35,47,1,1,3,0,1
-24,261,1,1,0,0,30,0,1,7,237,68,157,8,2,14,128,7,1,1,480,480,9,3,6,1,0
-23,269,1,1,0,0,60,1,1,205,2225,466,1887,267,67,26,26,24,1,57,5252,5252,12,5,7,1,0.083333333
-29,241,0,1,0,1,120,0,0,61,10,66,615,45,11,5,5,7,1,6,203,209,1,1,7,1,0
-71,241,1,3,0,1,180,0,0,298,429,298,9,155,81,19,19,9,4,32,1294,1326,2,2,7,1,0
-20,262,0,2,0,0,60,0,1,159,108,152,615,107,74,26,1,7,12,29,637,666,7,6,7,1,0
-138,268,1,2,0,0,60,0,1,49,327,139,77,17,6,15,108,7,53,243,740,740,4,4,7,1,0.25
-80,241,0,2,0,0,60,0,1,231,27,161,615,229,66,11,68,7,1,43,798,841,7,6,7,1,0
-67,268,1,1,0,0,60,0,0,56,227,66,80,55,9,1,1,15,2,80,423,503,4,3,1,1,0
-51,269,0,2,0,0,30,0,0,461,2,14,111,3,7,14,128,7,3,6,20,26,1,1,6,1,1
-55,240,1,2,0,0,60,0,0,5,94,46,615,19,19,2,96,7,5,8,182,190,8,4,4,1,0.625
-53,269,0,1,1,0,30,0,1,41,342,151,93,80,31,14,128,7,5,22,743,743,8,3,5,1,0.25
-169,268,0,2,1,0,60,0,1,1299,752,668,0,103,21,100,0,0,2,356,2597,2953,5,5,0,0,0
-22,241,1,1,1,0,60,0,1,9,43,105,615,163,33,16,44,7,1,20,405,425,7,6,7,1,0
-4,269,1,1,0,0,30,0,1,89,399,132,189,39,57,14,128,7,4,16,909,909,9,3,6,1,0.444444444
-67,241,0,2,1,0,30,0,1,11,163,223,162,39,86,14,128,7,1,45,639,684,9,3,6,1,0
-38,269,1,1,0,0,60,0,1,175,476,162,162,3,3,7,51,7,53,89,950,1039,4,4,7,1,0
-22,241,1,1,0,0,120,0,0,44,20,8,1,2,17,1,38,7,53,67,9,76,3,3,7,1,0.666666667
-32,268,1,3,1,0,60,0,1,397,749,380,584,256,31,42,12,15,6,286,2197,2483,12,5,7,1,0.25
-24,241,0,2,0,2,120,0,1,355,1532,573,1452,385,18,38,4,3,5,31,4351,4382,12,5,7,1,0.083333333
-199,241,0,2,1,0,60,0,1,273,219,514,615,318,70,37,61,7,3,16,1494,1510,7,6,7,1,0
-162,262,0,2,0,0,60,0,1,158,376,162,80,42,33,3,0,9,13,140,717,857,5,5,5,0,0
-25,262,0,2,0,0,60,0,1,159,862,152,48,23,28,1,0,11,13,24,1270,1294,5,5,5,0,0.2
-87,261,1,2,0,0,60,0,1,138,65,110,615,146,39,14,43,7,12,35,545,580,6,5,7,1,0
-108,268,1,3,0,0,120,0,0,9,34,20,1,26,5,2,20,18,5,347,100,100,1,1,7,1,1
-23,269,1,2,0,0,60,0,1,390,49,336,271,61,19,6,0,7,1,80,1053,1133,9,4,4,1,0.444444444
-59,262,1,2,0,0,60,0,0,273,58,236,615,80,45,17,5,7,22,70,675,745,4,4,7,1,0
-12,241,0,1,0,0,30,0,1,22,225,95,116,17,14,14,128,7,5,25,489,489,9,3,6,1,0
-150,269,1,2,1,0,60,0,1,44,3054,589,1853,565,103,33,22,27,1,50,6310,6360,12,5,7,1,0
-122,262,0,1,0,0,120,0,1,65,714,188,160,48,37,1,0,12,4,144,1090,1234,5,5,5,0,0
-197,241,1,3,0,0,90,0,1,150,254,177,396,144,110,2,0,7,1,28,1209,1237,9,4,4,1,0.555555556
-37,269,0,3,0,0,60,0,1,50,312,155,0,63,19,4,0,0,1,49,556,605,5,5,0,0,0.2
-73,241,0,1,1,0,30,0,1,29,99,85,114,23,13,14,128,7,1,21,363,363,9,3,6,1,0
-77,262,0,2,0,0,60,0,1,2,1092,188,159,39,161,2,0,9,2,40,1618,1658,5,5,5,0,0.2
-53,240,0,3,1,0,60,1,1,164,1,114,81,40,24,16,0,0,7,20,428,448,10,5,5,0,0.6
-52,240,0,3,1,0,60,0,1,449,204,369,615,517,95,56,231,7,1,228,1741,1969,13,6,6,1,0.461538462
-29,268,0,2,1,0,60,0,1,450,19,257,82,49,27,87,0,0,1,16,955,971,11,6,5,0,0.545454545
-103,261,1,1,0,1,70,0,0,21,392,304,615,329,33,14,98,7,442,17,1617,1634,7,6,7,1,0.142857143
-34,240,1,2,1,0,110,0,1,1505,37,1217,615,414,158,592,205,7,2,405,3766,4171,14,6,7,1,0.5
-67,268,0,1,0,1,60,0,1,15,12,54,56,16,5,6,0,0,1,6,158,164,10,6,4,0,0.7
-27,262,0,2,0,0,100,0,0,39,13,5,615,21,11,5,59,7,10,1,27,28,4,4,7,1,0.25
-39,262,0,2,1,0,60,0,1,12,282,145,147,41,41,1,0,11,9,7,676,683,5,5,5,0,0
-129,262,0,2,1,1,60,0,1,191,204,212,160,23,38,8,0,6,5,15,847,847,5,5,5,0,0
-124,234,0,2,0,0,60,0,1,224,140,204,75,39,2,34,0,0,5,86,632,718,11,6,5,0,0.545454545
-15,268,0,1,0,0,60,0,0,118,475,85,9,80,19,3,23,9,1,3,828,831,4,4,7,1,0.5
-53,268,1,2,0,0,120,0,1,135,348,171,0,58,15,12,0,0,4,9,730,739,5,5,0,0,0.2
-100,240,1,1,0,0,120,0,1,21,161,131,615,101,74,20,26,7,6,10,548,558,14,6,7,1,0.714285714
-60,269,0,3,0,0,60,0,1,130,1013,281,569,223,60,16,69,1,1,14,2350,2364,12,5,7,1,0.083333333
-113,240,1,1,1,0,60,0,1,700,3260,836,1137,660,146,92,110,43,1,382,6725,7107,12,5,7,1,0
-114,269,1,3,1,0,30,0,0,5,3,94,379,78,44,9,0,7,1,30,582,612,8,4,3,1,0.5
-114,269,1,2,0,0,60,0,1,115,22,195,360,78,47,7,0,7,1,9,816,825,9,4,4,1,0.555555556
-155,269,1,1,1,0,90,0,1,175,2524,641,1177,698,60,52,19,4,1,255,5107,5362,12,5,7,1,0.083333333
-40,241,1,2,0,1,60,0,0,4,71,32,629,20,5,61,26,21,3,125,134,134,2,2,7,1,0.5
-54,241,1,2,0,0,40,0,0,103,76,234,349,178,89,8,0,7,1,71,966,1037,6,3,3,1,0.5
-51,234,0,2,1,0,60,0,1,1491,24,490,164,45,21,47,0,0,4,17,2265,2282,11,6,5,0,0.454545455
-10,269,0,1,0,0,30,0,1,125,481,275,101,52,108,14,128,7,7,16,1133,1149,9,3,6,1,0.111111111
-38,261,0,1,0,0,90,0,0,25,101,68,615,81,25,18,13,7,25,15,320,335,4,4,7,1,0
-53,269,0,2,0,0,30,0,0,131,183,203,36,52,86,14,128,7,2,151,542,693,5,3,2,1,0
-36,262,0,1,0,0,60,0,1,18,299,158,260,65,49,3,0,11,2,115,739,854,5,5,5,0,0
-89,234,0,1,0,1,120,0,1,18,17,47,85,27,11,2,0,0,5,44,163,207,11,6,5,0,0.545454545
-16,240,1,2,0,0,90,0,0,268,310,192,955,60,14,8,1,12,2,95,763,858,4,4,7,1,0.5
-52,262,0,2,0,0,60,0,1,20,64,281,615,556,118,46,1,7,4,32,1154,1186,7,6,7,1,0
-29,268,0,1,0,0,60,0,0,39,22,39,29,16,11,5,0,0,1,1,138,139,4,2,2,0,1
-32,268,1,2,1,0,120,0,1,1892,931,777,411,136,31,18,46,18,118,202,4084,4286,12,5,7,1,0.166666667
-107,241,0,1,0,0,60,0,0,37,36,84,615,61,8,17,80,7,8,17,247,264,1,1,7,1,1
-38,261,0,1,0,0,90,0,0,9,15,36,101,8,8,14,128,7,4,14,62,76,1,1,6,1,1
-24,261,0,2,0,0,30,1,1,75,273,192,110,11,21,14,128,7,4,46,636,682,9,3,6,1,0
-23,241,1,2,0,0,60,0,1,393,1328,407,1284,250,17,28,20,3,1,346,3394,3740,12,5,7,1,0
-66,268,0,1,0,0,60,0,1,391,47,158,57,14,7,7,0,0,2,92,589,681,8,4,4,0,0.875
-140,240,1,2,1,1,120,0,1,193,713,134,341,201,22,16,25,3,2,80,1608,1688,7,3,4,1,0.285714286
-74,269,1,4,1,0,90,0,1,1071,51,764,1486,357,167,36,0,7,1,14,3924,3938,9,4,4,1,0.555555556
-87,240,0,3,1,0,60,0,1,361,1097,443,771,477,89,72,73,10,6,407,3094,3501,12,5,7,1,0.083333333
-89,240,1,2,0,1,180,0,1,28,224,50,585,82,14,7,9,10,6,5,985,990,11,4,7,1,0
-44,261,1,1,0,1,60,0,0,215,135,212,615,217,59,12,83,7,12,5,962,967,3,3,7,1,1
-42,261,1,2,0,0,90,0,0,21,18,18,615,21,2,4,3,7,6,66,20,86,1,1,7,1,0
-116,234,1,3,1,0,130,0,0,37,13,23,54,5,1,93,0,0,2,8,133,133,9,5,4,0,0.444444444
-42,240,1,2,0,0,60,0,1,292,3340,579,1148,377,60,46,20,16,1,123,5824,5947,12,5,7,1,0
-88,241,0,3,1,0,60,0,1,851,579,371,75,65,18,111,431,7,53,196,2306,2502,4,4,7,1,0.25
-128,268,0,1,1,0,120,0,1,651,32,336,64,64,20,12,0,0,4,46,1133,1179,11,6,5,0,0.727272727
-32,269,1,2,0,0,60,0,0,3,2,15,123,4,3,1,0,7,1,2,149,151,1,4,1,1,1
-64,269,1,2,1,0,60,1,1,3032,1947,2054,8877,1043,82,71,65,26,6,1186,16060,17246,12,5,7,1,0
-144,240,0,1,1,0,60,0,0,429,1,210,117,117,75,21,0,0,3,21,949,970,10,5,5,0,0.7
-29,269,0,1,1,0,30,0,1,9,46,51,65,20,18,14,128,7,1,13,200,200,7,3,4,1,0.285714286
-36,241,0,1,0,0,30,0,1,135,61,136,106,37,61,14,128,7,6,10,526,536,9,3,6,1,0
-109,268,0,2,0,0,90,1,1,232,566,301,613,208,20,20,3,61,5,115,1852,1967,12,5,7,1,0
-24,261,0,2,0,0,30,0,0,204,25,36,120,1,4,14,128,7,1,11,186,186,9,3,6,1,0
-43,268,1,2,0,0,60,0,1,308,712,291,175,48,40,7,545,7,53,57,2070,2127,4,4,7,1,0
-46,268,0,3,0,1,120,0,1,184,20,124,58,44,24,16,0,0,4,25,445,470,10,6,4,0,0.6
-96,241,0,2,0,0,30,0,0,303,5,1,179,78,40,112,298,7,53,6,2122,6,4,4,7,1,0
-11,240,0,1,0,0,60,0,0,45,2,10,32,9,7,2,0,0,6,13,15,28,6,4,2,0,0.5
-32,261,1,1,0,0,60,1,0,68,69,113,615,65,29,31,35,7,12,157,256,413,1,1,7,1,0
-65,268,1,2,1,0,60,0,1,84,5,96,71,90,54,7,0,0,12,3,404,407,10,5,5,0,0.7
-60,268,0,2,0,0,60,0,1,1,12,32,86,10,2,70,0,0,2,14,143,143,11,6,5,0,0.636363636
-77,262,0,1,0,0,60,0,1,270,1022,255,161,53,41,6,0,12,2,19,1805,1824,5,5,5,0,0.2
-93,240,1,1,0,0,60,0,1,97,178,136,615,113,36,39,37,7,38,32,631,663,14,6,7,1,0.571428571
-52,234,1,2,0,0,60,1,1,65,23,65,90,6,6,2,0,0,4,66,257,257,9,5,4,0,0.555555556
-32,262,0,1,0,0,60,0,0,3,259,52,121,15,42,2,0,3,1,7,488,495,3,3,5,0,0.666666667
-50,241,0,2,0,0,60,0,1,216,41,191,615,164,49,13,96,7,61,58,729,787,7,6,7,1,0.285714286
-58,269,1,2,1,0,90,0,1,1685,160,1028,1537,242,147,18,0,7,1,157,4669,4826,9,4,4,1,0.444444444
-31,262,0,2,0,0,60,0,1,80,1888,289,190,26,27,2,0,10,1,14,2513,2513,5,5,5,0,0
-22,240,1,2,0,0,90,0,1,191,1189,461,833,358,41,39,7,9,1,87,3101,3188,12,5,7,1,0.333333333
-29,241,1,3,0,0,90,0,1,139,3,224,539,101,318,15,0,7,1,9,1333,1342,9,4,4,1,0.444444444
13,262,1,2,0,0,60,0,1,53,361,176,156,11,44,2,0,15,1,47,806,806,5,5,5,0,0
-42,269,1,2,0,0,60,1,1,370,30,156,853,91,72,11,0,7,1,107,1489,1596,9,4,4,1,0.444444444
-194,268,1,3,0,0,120,0,0,27,555,263,841,160,55,38,3,44,1,32,1921,1953,12,5,7,1,0.166666667
-59,240,0,2,0,0,60,0,1,1185,2,500,94,94,60,16,0,0,1,38,1953,1953,11,6,5,0,0.545454545
-30,269,0,2,1,0,60,0,1,238,1077,199,0,80,11,4,0,0,1,111,1499,1610,5,5,0,0,0
-22,269,1,3,0,0,60,0,0,3,36,8,11,6,4,3,0,7,1,11,21,21,1,1,3,1,0
-123,241,1,2,0,0,120,0,0,1834,11,68,188,51,54,2,0,7,1,4,387,391,6,3,3,1,1
-58,268,1,2,0,0,60,0,0,27,100,75,0,62,5,11,0,0,1,11,269,280,5,5,0,0,0.2
-67,268,0,3,1,0,60,0,1,2092,2005,1057,0,296,53,137,0,0,1,221,5424,5645,5,5,0,0,0.4
-75,268,1,1,0,0,90,0,0,188,1994,616,340,561,45,36,39,9,29,443,3411,3854,7,3,4,1,0
-115,269,1,1,1,0,60,0,1,1093,1093,302,79,40,55,61,230,7,53,87,2893,2980,4,4,7,1,0
-32,269,1,1,0,0,30,0,1,618,51,463,1644,374,163,26,0,7,1,140,3204,3344,9,4,4,1,0.444444444
-32,268,1,2,0,0,60,0,1,190,991,409,100,82,21,64,462,7,53,137,2204,2341,4,4,7,1,0
-28,240,1,1,0,1,60,0,1,134,142,237,615,123,77,33,11,7,19,29,797,797,14,6,7,1,0.642857143
-36,262,0,2,0,0,120,0,1,54,1013,244,85,33,17,6,0,13,1,163,1317,1480,5,5,5,0,0.2
-79,268,0,2,0,0,120,0,0,46,5,36,43,2,8,6,0,0,1,84,133,133,8,5,3,0,1
-89,240,0,3,0,1,60,1,1,391,1,185,64,29,20,8,0,0,6,15,689,704,9,5,4,0,0.777777778
-45,241,1,2,0,0,30,0,0,4,275,84,122,3,106,17,240,7,53,35,506,506,1,1,7,1,1
-96,240,1,2,0,0,120,1,1,691,3,292,226,104,69,28,0,0,1,48,1369,1417,11,6,5,0,0.818181818
-11,241,0,1,0,0,30,0,0,24,27,2,134,3,4,14,128,7,6,4,9,9,1,1,6,1,0
-109,262,0,2,1,1,60,0,0,68,31,55,615,12,9,1,10,7,4,63,115,178,7,6,7,1,0
-29,262,0,1,0,0,120,0,1,124,227,201,2,33,46,2,0,1,23,44,600,644,5,5,5,0,0
-101,240,1,2,0,0,90,0,1,903,556,1824,615,254,112,180,73,7,2,216,3779,3995,14,6,7,1,0.5
-23,240,0,2,0,0,60,0,1,1472,2,529,120,63,30,13,0,0,3,766,1464,2230,11,6,5,0,0.454545455
-72,241,0,1,0,0,60,1,1,406,60,508,615,386,84,151,29,7,1,82,1559,1641,7,6,7,1,0.142857143
-130,268,1,2,1,0,60,0,1,1306,4939,1126,1196,631,80,61,188,33,2,589,9034,9623,12,5,7,1,0
-28,268,1,3,0,0,60,0,1,233,1579,527,633,468,70,86,41,36,1,49,3716,3765,12,5,7,1,0
-45,240,0,1,0,2,150,0,0,352,2,142,15,19,9,5,0,0,4,538,542,542,4,3,1,0,0.75
-28,262,1,2,0,0,60,0,0,68,221,137,615,85,21,4,59,7,28,33,512,545,5,5,7,1,0
-109,262,0,3,0,1,60,0,0,5,22,38,299,13,18,4,0,19,1,1,100,101,3,3,5,0,0
-67,261,0,3,0,0,60,0,0,101,282,260,615,264,70,41,82,7,1,38,1114,1152,4,4,7,1,0
-25,240,0,1,0,1,90,0,0,302,504,167,969,148,15,24,6,6,1,46,2122,2168,12,5,7,1,0.083333333
-59,269,0,2,0,0,30,0,1,31,362,194,167,5,9,14,128,7,5,49,724,773,9,3,6,1,0.111111111
-116,241,1,3,1,0,60,0,1,39,555,309,1029,236,200,13,0,7,1,2,2383,2385,8,4,3,1,0.375
-124,261,0,2,1,0,120,0,1,347,188,564,615,646,197,79,114,7,23,140,2106,2246,7,6,7,1,0
-5,241,0,1,0,0,30,0,1,15,39,60,100,18,18,14,128,7,1,26,224,250,7,3,4,1,0
-22,269,1,3,1,0,180,0,1,351,3945,1204,3307,537,48,36,96,34,1,256,9375,9631,12,5,7,1,0
-66,241,1,2,0,0,90,0,0,33,1,71,294,35,20,12,0,7,1,4,462,466,5,2,3,1,0.6
-10,262,1,2,0,0,120,0,1,327,620,389,345,57,68,9,0,6,13,25,1828,1853,5,5,5,0,0
-75,241,0,1,0,0,60,0,0,354,336,405,615,560,108,31,85,7,5,421,1471,1892,2,2,7,1,0
-52,241,1,2,0,0,60,1,0,23,505,492,2432,187,57,33,0,7,1,1056,2673,3729,5,3,4,1,0.8
-108,268,0,2,1,0,60,0,1,246,28,212,70,36,23,17,0,0,2,15,619,634,11,6,5,0,0.454545455
3,269,1,3,1,0,60,0,1,166,1262,442,0,153,33,76,0,0,1,77,2135,2135,5,5,0,0,0.8
-116,262,1,2,0,0,60,0,1,470,219,132,615,102,69,26,4,7,149,13,570,583,7,6,7,1,0
-136,262,1,2,1,0,90,0,0,522,903,365,615,164,87,33,5,7,1,617,1488,2105,5,5,7,1,0.4
-27,241,1,2,0,0,60,0,1,150,1541,327,763,337,31,44,50,25,6,36,3271,3307,12,5,7,1,0.25
-30,234,0,2,0,0,60,0,1,10,12,67,70,44,23,8,0,0,8,15,219,234,11,6,5,0,0.545454545
-22,241,1,2,1,0,60,0,1,248,1376,747,1008,732,22,15,4,9,1,225,3943,4168,11,4,7,1,0
-31,234,0,1,1,0,60,0,1,263,137,202,99,48,23,11,0,0,2,78,783,783,11,6,5,0,0.454545455
-31,261,0,3,0,0,120,0,1,448,98,366,615,293,37,58,133,7,24,107,1382,1489,7,6,7,1,0
-31,268,0,2,0,0,60,0,1,5,7,24,65,7,3,5,0,0,1,9,116,116,10,6,4,0,0.9
-81,241,0,1,0,0,60,0,0,64,128,96,113,149,20,10,5,19,3,116,482,598,3,3,7,1,0.333333333
-23,241,0,2,0,0,30,0,1,253,249,123,78,20,25,14,128,7,1,20,729,749,9,3,6,1,0.111111111
-29,241,1,1,0,0,120,0,1,45,773,291,161,1,7,46,160,7,53,60,1424,1484,4,4,7,1,0.25
-68,234,0,2,0,0,60,0,1,414,36,285,82,106,181,35,0,0,4,78,1062,1140,11,6,5,0,0.545454545
-22,262,0,2,1,0,60,0,1,664,1982,696,316,119,187,5,0,18,7,130,3890,4020,5,5,5,0,0
-129,262,1,2,0,0,60,0,1,232,84,50,615,20,17,2,1,7,32,7,174,181,7,6,7,1,0
-61,241,1,2,1,0,60,0,1,70,1859,418,720,306,50,52,50,37,3,78,3517,3595,12,5,7,1,0.666666667
-184,241,1,3,1,0,90,0,1,241,115,192,745,119,25,6,0,7,1,4,1443,1447,9,4,4,1,0.444444444
-122,262,0,1,0,0,180,0,1,318,24,8,190,2,4,1,0,14,6,8,30,38,5,5,5,0,0.2
-149,268,0,1,0,0,60,0,1,103,26,69,83,22,6,4,0,0,1,36,313,313,9,5,4,0,0.444444444
-86,261,0,1,0,0,30,0,0,2,21,7,39,3,2,14,128,7,4,33,72,72,3,2,1,1,0.333333333
-85,241,0,1,0,0,30,0,0,137,499,144,66,24,40,14,128,7,17,96,910,910,7,3,4,1,0
-42,269,0,3,0,0,150,0,1,148,361,200,86,104,19,23,267,7,53,10,1218,1218,4,4,7,1,0
-79,269,1,3,1,0,30,0,0,505,684,229,1044,321,99,10,0,7,1,1,2971,2972,5,4,4,1,0.8
-36,240,0,1,0,0,90,0,0,13,1,15,56,31,14,4,0,0,2,10,133,133,10,6,4,0,0.6
-144,268,0,1,1,0,150,1,0,209,28,382,177,132,99,28,0,0,3,37,1018,1055,11,6,5,0,0.454545455
-11,241,1,2,1,0,60,0,0,102,306,193,118,111,168,8,0,7,1,119,895,1014,3,2,1,1,0.333333333
-66,234,0,2,0,0,60,0,1,8,10,33,79,11,6,3,0,0,2,97,150,150,11,6,5,0,0.454545455
-136,262,0,2,0,0,60,0,1,56,220,114,261,57,48,2,0,2,10,30,500,500,5,5,5,0,0
-89,241,1,1,0,0,60,0,0,15,96,78,329,85,30,4,0,7,1,4,537,541,4,2,2,1,0.5
-110,241,1,2,0,0,30,0,1,346,602,341,232,7,24,71,36,7,53,22,1637,1659,4,4,7,1,0
-64,241,0,2,0,0,60,1,1,95,285,207,218,90,39,5,0,7,1,28,944,972,9,4,4,1,0.777777778
-48,240,0,1,1,0,60,0,1,1020,3,584,158,69,60,19,0,0,2,44,1869,1913,11,6,5,0,0.636363636
-16,269,1,2,0,0,30,0,1,2,277,36,1,5,4,9,13,7,53,61,347,347,4,4,7,1,0.5
-22,241,1,2,0,0,120,0,0,42,4,36,48,18,9,1,0,7,1,1,159,160,2,1,1,1,0.5
-17,241,1,3,1,0,60,0,1,119,775,280,544,347,99,7,0,7,1,11,2162,2173,5,2,4,1,0.8
-49,269,1,1,1,1,150,0,1,157,1373,496,900,404,59,17,24,3,1,17,3440,3457,12,5,7,1,0.166666667
-61,241,0,1,1,1,60,0,0,6,21,17,127,1,8,14,128,7,2,19,53,53,1,1,6,1,0
-49,240,1,1,0,0,90,1,0,3,259,47,573,71,8,5,9,7,1,9,957,966,10,3,7,1,0.6
-102,268,0,1,0,0,180,0,0,82,446,134,201,26,16,32,346,7,53,34,911,945,3,3,7,1,0.666666667
-267,241,1,3,1,0,120,0,1,398,91,335,615,252,93,19,111,7,1003,53,1268,1321,7,6,7,1,0
-102,261,1,3,0,0,60,0,1,405,334,248,615,357,93,22,97,7,10,132,1488,1620,7,6,7,1,0
-29,268,1,1,0,0,30,0,1,316,1052,313,197,41,32,66,429,7,53,63,2389,2452,4,4,7,1,0.25
-30,234,0,3,0,0,60,0,0,31,8,15,117,6,5,1,0,0,2,18,48,66,1,1,5,0,0
-45,269,0,1,0,0,60,0,0,4,9,3,1769,109,42,21,0,7,1,8,7,7,9,4,4,1,0.444444444
-74,262,0,2,0,0,60,0,1,16,233,108,95,16,23,2,0,3,1,14,485,499,5,5,5,0,0.2
-60,261,0,1,1,0,30,0,1,785,291,455,106,42,54,14,128,7,4,97,1636,1733,9,3,6,1,0
-60,268,1,3,0,0,60,0,1,195,888,235,567,124,33,5,11,14,3,42,2065,2107,12,5,7,1,0
-186,268,1,2,0,0,90,0,1,29,295,97,1,5,3,8,129,7,53,4,570,574,3,3,7,1,0.333333333
-113,262,0,1,1,0,60,0,1,128,570,238,172,40,30,2,0,13,12,82,1119,1201,5,5,5,0,0
-22,269,1,3,1,0,120,0,1,1551,1173,1004,74,75,76,178,185,7,53,7,4309,4316,4,4,7,1,0
-21,240,1,2,0,0,90,0,1,90,771,253,802,238,35,12,3,4,15,2,2241,2243,12,5,7,1,0
-21,269,0,2,0,0,60,0,1,18,527,152,1776,161,32,12,47,6,1,95,2594,2689,12,5,7,1,0.083333333
